0.0002 0.0124 -0.2338 0.2846 5.4456 -0.3114
0.0053 0.0117 -0.1083 0.2452 5.6938 0.2851
0.0115 0.0088 -0.0348 0.1942 5.3527 0.9312
0.0179 0.0028 0.0491 0.1709 5.5113 1.3894
0.0215 -0.0016 0.1130 0.0649 5.1817 1.5445
0.0213 -0.0035 0.1783 -0.0161 5.1673 1.8847
0.0181 -0.0040 0.2327 -0.1272 4.8456 2.0787
0.0124 -0.0050 0.1074 -0.0776 4.1305 0.6554
0.0044 -0.0062 0.0075 -0.0666 3.4056 -1.1840
-0.0026 -0.0028 -0.1141 -0.0446 2.7351 -2.7389
-0.0088 0.0010 -0.1925 0.0467 2.4986 -1.5266
-0.0130 0.0046 -0.2178 0.1464 2.5570 -0.5193
-0.0105 0.0083 -0.3316 0.2514 2.4695 0.5372
-0.0051 0.0090 -0.2196 0.2345 2.4081 0.7654
0.0019 0.0070 -0.1249 0.1812 2.1659 0.7139
0.0093 0.0047 0.0065 0.1577 2.2026 0.6815
0.0173 -0.0004 0.0883 0.0821 2.1450 0.8265
0.0211 -0.0044 0.2166 -0.0190 2.4332 0.6410
0.0208 -0.0070 0.2983 -0.1401 2.6474 0.5951
0.0168 -0.0073 0.1828 -0.1062 2.4610 0.5386
0.0096 -0.0052 0.1248 -0.0963 2.5931 0.6028
0.0004 -0.0027 -0.0001 -0.0681 2.3631 0.7996
-0.0074 0.0007 -0.0921 0.0427 1.4212 0.6655
-0.0111 0.0041 -0.1852 0.1247 0.5326 0.7292
-0.0117 0.0062 -0.2560 0.2266 -0.5168 0.6315
-0.0085 0.0084 -0.1802 0.1968 -1.1616 1.2899
-0.0041 0.0089 -0.0872 0.2131 -1.2871 1.9291
0.0003 0.0049 -0.0181 0.1786 -1.8240 2.6895
0.0048 0.0013 0.0722 0.0787 -2.2721 2.8948
0.0081 -0.0022 0.1483 -0.0248 -2.9120 3.3152
0.0078 -0.0045 0.2892 -0.1306 -3.3494 3.6458
0.0026 -0.0043 0.1612 -0.1288 -3.2052 3.2247
-0.0049 -0.0008 0.1027 -0.0990 -3.4605 2.8778
-0.0126 0.0041 -0.0093 -0.1106 -3.2561 2.4716
-0.0179 0.0097 -0.1571 0.0262 -3.3809 2.7690
-0.0217 0.0140 -0.2463 0.1545 -3.5069 3.0524
-0.0225 0.0174 -0.3546 0.2821 -3.7689 3.2422
-0.0195 0.0186 -0.2896 0.3392 -4.5078 3.3751
-0.0139 0.0177 -0.1758 0.3193 -4.9592 3.3152
-0.0050 0.0138 -0.0920 0.3823 -5.3994 3.3005
0.0017 0.0077 0.0402 0.2525 -6.0309 4.0190
0.0070 0.0029 0.1585 0.1275 -7.1654 4.4304
0.0082 -0.0017 0.2391 0.0050 -7.4928 4.9900
0.0071 -0.0032 0.2030 -0.0270 -7.2342 5.0226
0.0009 -0.0008 0.1766 -0.0038 -6.5065 5.1639
-0.0083 0.0037 0.1183 -0.0406 -5.9109 5.4100
-0.0156 0.0110 0.0133 0.0955 -6.2174 6.0684
-0.0210 0.0155 -0.1460 0.1978 -6.3191 6.8763
-0.0235 0.0206 -0.2339 0.3529 -6.1480 7.6447
-0.0194 0.0237 -0.1934 0.3868 -6.3464 7.8576
-0.0149 0.0232 -0.1474 0.4245 -6.6303 8.2961
-0.0091 0.0220 -0.1154 0.4912 -6.6204 8.7844
-0.0002 0.0173 0.0214 0.3447 -5.4099 9.4645
0.0077 0.0099 0.1544 0.1908 -4.2500 10.4068
0.0165 0.0019 0.2636 0.0698 -3.0009 11.0801
0.0222 -0.0012 0.2813 -0.0115 -0.5101 10.0417
0.0212 -0.0030 0.2545 -0.0716 2.3088 9.0977
0.0169 -0.0003 0.2772 -0.1343 5.3086 8.0602
0.0089 0.0026 0.1543 0.0001 5.2207 6.6937
0.0013 0.0059 0.0579 0.1125 4.9118 5.5786
-0.0001 0.0111 -0.0811 0.2448 5.2518 4.1096
-0.0009 0.0114 -0.0255 0.2901 6.2568 2.7392
0.0010 0.0080 0.0236 0.3162 7.6045 1.5816
0.0067 0.0025 0.0715 0.3619 8.4799 0.3032
0.0139 -0.0070 0.1688 0.1310 8.7292 -0.1768
0.0196 -0.0161 0.2276 -0.0463 8.6587 -0.4940
0.0249 -0.0235 0.3292 -0.2562 8.5342 -0.9707
0.0262 -0.0261 0.2898 -0.3503 8.0866 -2.1174
0.0208 -0.0239 0.2411 -0.4325 7.9037 -3.2571
0.0097 -0.0187 0.2223 -0.5206 7.5025 -4.5447
-0.0026 -0.0106 0.0730 -0.2535 7.2882 -4.5474
-0.0110 -0.0041 -0.0919 -0.0138 6.5567 -4.5136
-0.0171 0.0043 -0.2446 0.2421 6.0220 -4.5797
-0.0174 0.0098 -0.2645 0.3026 5.6500 -3.8420
-0.0150 0.0117 -0.2269 0.4596 5.2574 -3.2507
-0.0095 0.0098 -0.2483 0.5645 4.9641 -2.6435
-0.0002 0.0069 -0.1055 0.3668 4.4169 -2.2384
0.0085 0.0011 0.0535 0.2028 3.9203 -1.6838
0.0173 -0.0044 0.1394 -0.0366 2.9877 -1.4189
0.0208 -0.0083 0.1720 -0.1374 3.0633 -0.7171
0.0204 -0.0082 0.2043 -0.2573 2.9739 0.0117
0.0128 -0.0055 0.2907 -0.3594 3.0943 0.4295
0.0054 -0.0007 0.1486 -0.1578 2.7903 0.9905
-0.0036 0.0031 -0.0140 0.0769 2.4085 1.8089
-0.0097 0.0065 -0.1281 0.2963 1.8558 2.5457
-0.0105 0.0101 -0.1397 0.4056 2.2591 2.1813
-0.0077 0.0142 -0.1497 0.5281 2.5727 1.8341
-0.0012 0.0131 -0.1291 0.7308 2.6619 1.5891
0.0096 0.0070 0.1085 0.4739 3.3899 1.7768
0.0216 -0.0018 0.1006 0.2349 3.7042 2.0268
0.0308 -0.0084 0.0695 -0.0433 4.4018 2.1203
0.0338 -0.0150 -0.0449 -0.2782 3.5576 1.6112
0.0302 -0.0153 -0.1617 -0.6441 2.8558 1.1678
