-0.0035 0.0086 -0.1644 0.2208 5.6042 -0.9127
-0.0001 0.0092 -0.1584 0.2317 5.2057 -0.7536
0.0047 0.0081 -0.0874 0.1946 5.2795 -0.3281
0.0106 0.0048 0.0065 0.1292 5.1922 0.2755
0.0158 -0.0013 0.1109 0.0857 5.1864 0.8206
0.0189 -0.0047 0.1287 -0.0232 5.0438 1.1897
0.0197 -0.0051 0.1660 -0.1198 5.0544 1.5890
0.0167 -0.0064 0.1788 -0.1922 4.7656 2.0483
0.0106 -0.0074 0.1021 -0.1161 4.1790 0.4411
0.0021 -0.0076 -0.0838 -0.0990 3.6372 -1.2338
-0.0058 -0.0039 -0.1713 -0.0455 3.0340 -2.8072
-0.0110 -0.0012 -0.2415 0.0480 3.0037 -1.9148
-0.0140 0.0030 -0.3126 0.1431 2.9526 -0.9066
-0.0109 0.0062 -0.4095 0.2615 2.8803 0.1602
-0.0049 0.0071 -0.2562 0.2086 2.8827 0.1897
0.0029 0.0046 -0.1250 0.2181 2.4616 0.3995
0.0118 0.0032 0.0125 0.1951 2.3841 0.2088
0.0186 0.0004 0.1432 0.1232 2.6136 0.3607
0.0217 -0.0027 0.2118 0.0291 2.8203 0.4089
0.0212 -0.0042 0.3458 -0.0851 2.9547 0.5093
0.0172 -0.0033 0.2282 -0.0514 2.8525 0.5601
0.0099 -0.0016 0.0981 -0.0253 2.7658 0.4681
0.0004 0.0000 0.0456 -0.0239 2.6776 0.3824
-0.0059 0.0021 -0.0661 0.0104 1.3673 0.4203
-0.0095 0.0047 -0.1753 0.0788 0.5082 0.5262
-0.0102 0.0056 -0.2535 0.1379 -0.5732 0.5741
-0.0077 0.0064 -0.2067 0.1112 -1.2295 1.1998
-0.0031 0.0065 -0.1298 0.0957 -1.3661 1.8174
0.0009 0.0031 -0.0094 0.0689 -1.9743 2.4054
0.0045 0.0005 0.1188 -0.0214 -2.3764 2.7943
0.0077 -0.0015 0.1872 -0.0935 -2.8130 3.2567
0.0068 -0.0028 0.2705 -0.1657 -3.1066 3.6029
0.0018 -0.0011 0.1540 -0.1204 -3.1099 3.3577
-0.0048 0.0036 0.0385 -0.1210 -3.2565 2.9599
-0.0119 0.0058 -0.0474 -0.0869 -3.1940 2.6863
-0.0169 0.0077 -0.1742 0.0139 -3.5515 2.7826
-0.0201 0.0108 -0.3022 0.1245 -3.6858 2.8971
-0.0216 0.0131 -0.3985 0.2541 -3.9922 3.1272
-0.0185 0.0146 -0.3039 0.2620 -4.3102 3.2005
-0.0127 0.0134 -0.2041 0.2773 -4.3539 3.2949
-0.0043 0.0081 -0.1091 0.2874 -4.6658 3.3354
0.0028 0.0040 0.0242 0.2085 -5.5648 3.6476
0.0074 0.0013 0.1780 0.0799 -6.3351 4.0478
0.0095 0.0001 0.3484 -0.0363 -7.1395 4.5050
0.0083 0.0005 0.2852 -0.0075 -6.8579 4.6523
0.0032 0.0013 0.1850 -0.0423 -6.2123 4.7475
-0.0063 0.0057 0.1093 -0.0396 -5.7466 4.7259
-0.0165 0.0102 0.0167 0.0871 -6.0314 5.6754
-0.0201 0.0141 -0.1868 0.1926 -5.8824 6.3470
-0.0225 0.0182 -0.2473 0.3128 -6.4462 7.1131
-0.0198 0.0204 -0.2141 0.3595 -6.3839 7.6865
-0.0144 0.0194 -0.1547 0.3808 -6.5390 8.0385
-0.0075 0.0186 -0.0695 0.4159 -6.5076 8.5461
0.0017 0.0161 0.0323 0.2738 -5.6244 9.2814
0.0117 0.0092 0.1664 0.1519 -4.7400 10.0928
0.0197 0.0016 0.2714 -0.0114 -3.5575 10.8957
0.0277 -0.0001 0.2774 -0.0643 -1.0447 9.9323
0.0263 0.0003 0.2672 -0.0965 2.1815 9.0686
0.0192 0.0034 0.2600 -0.1268 4.9931 8.2436
0.0081 0.0058 0.1286 0.0240 4.9841 7.1879
-0.0191 0.0098 0.0098 0.1809 5.0203 6.1075
-0.0132 0.0101 -0.0890 0.3482 4.9933 4.8924
-0.0224 0.0004 -0.0622 0.3439 6.1498 3.6431
-0.0051 0.0068 -0.0491 0.3340 7.3975 2.4059
0.0067 0.0090 -0.0058 0.3450 8.1221 1.1474
0.0169 0.0002 0.1435 0.0918 8.5558 0.4123
0.0260 -0.0075 0.2112 -0.1725 8.8808 -0.2690
0.0337 -0.0107 0.4013 -0.4607 9.0618 -1.2397
0.0507 -0.0139 0.4248 -0.4862 8.5967 -2.4135
0.0390 -0.0059 0.3581 -0.3570 8.4934 -3.3427
0.0240 -0.0120 0.2384 -0.3210 8.6029 -4.2903
-0.0029 -0.0080 -0.0996 -0.0144 7.8375 -4.5344
-0.0128 -0.0089 -0.4024 0.3723 7.0680 -4.6911
-0.0203 -0.0076 -0.4311 0.5406 6.6293 -4.9814
-0.0212 -0.0048 -0.3601 0.3685 6.0819 -4.4520
-0.0180 -0.0030 -0.1851 0.3421 5.7840 -3.9474
-0.0108 -0.0027 -0.0200 0.1778 5.1336 -3.4594
0.0003 -0.0022 0.1889 -0.0602 4.5519 -2.9543
0.0125 -0.0034 0.3440 -0.3662 3.8782 -2.7516
0.0206 -0.0038 0.8771 -0.5314 3.7197 -2.4295
