0.0140 0.0017 0.0513 0.1946 5.4371 2.2266
0.0194 -0.0022 0.1355 0.0860 5.5749 1.5895
0.0212 -0.0048 0.1844 -0.0765 5.5356 0.7377
0.0187 -0.0075 0.2449 -0.1879 5.4066 0.5985
0.0128 -0.0090 0.1491 -0.1263 4.5018 -0.0938
0.0041 -0.0076 0.0013 -0.0987 3.6983 -1.2320
-0.0030 -0.0034 -0.0975 -0.0823 2.8458 -2.5096
-0.0097 0.0012 -0.2037 0.0548 2.7776 -1.1256
-0.0110 0.0077 -0.2871 0.1804 2.6868 -0.0487
-0.0095 0.0107 -0.3898 0.2925 2.6811 1.1315
-0.0045 0.0091 -0.2684 0.2823 2.6003 1.2399
0.0035 0.0067 -0.1645 0.2636 2.3788 1.3294
0.0114 0.0036 -0.0308 0.2300 2.2343 1.4419
0.0199 -0.0006 0.0840 0.1118 2.5627 1.1812
0.0260 -0.0050 0.1980 0.0058 2.6678 0.6951
0.0264 -0.0092 0.3379 -0.1150 3.0367 0.2501
0.0226 -0.0093 0.2644 -0.1129 2.8706 0.4821
0.0145 -0.0065 0.1774 -0.0845 2.9562 0.6517
0.0043 -0.0038 0.1046 -0.0459 2.8329 0.5419
-0.0044 -0.0003 -0.0025 0.0594 1.5500 0.6806
-0.0095 0.0039 -0.1219 0.1489 0.3710 0.6749
-0.0104 0.0064 -0.2408 0.2582 -0.5335 0.8408
-0.0091 0.0085 -0.1531 0.2276 -0.9389 1.6582
-0.0047 0.0080 -0.0846 0.1774 -1.3552 2.3872
0.0021 0.0060 -0.0074 0.1701 -1.9027 3.2504
0.0072 0.0009 0.1176 0.0351 -2.3473 3.4637
0.0111 -0.0030 0.1961 -0.1120 -2.9853 3.4910
0.0118 -0.0047 0.2885 -0.2482 -3.4895 3.8814
0.0079 -0.0049 0.2167 -0.1909 -3.4606 3.7912
0.0009 -0.0011 0.1311 -0.1449 -3.4201 3.4074
-0.0071 0.0036 0.0347 -0.1370 -3.6910 3.1824
-0.0142 0.0080 -0.0956 -0.0121 -3.7133 3.2417
-0.0187 0.0119 -0.2083 0.2080 -4.0283 3.2464
-0.0207 0.0152 -0.3376 0.3571 -4.3021 3.2687
-0.0185 0.0166 -0.2184 0.3896 -4.6843 3.4021
-0.0132 0.0152 -0.1366 0.4339 -4.7304 3.4255
-0.0044 0.0103 -0.0529 0.4081 -5.3257 3.4329
0.0024 0.0049 0.0960 0.2860 -6.2283 4.1441
0.0081 -0.0009 0.2343 0.1106 -7.1632 4.6243
0.0116 -0.0053 0.3558 -0.0288 -7.6855 5.4207
0.0100 -0.0067 0.2870 -0.0711 -7.5330 5.3328
0.0033 -0.0040 0.2648 -0.1083 -7.1926 5.3299
-0.0065 0.0007 0.2181 -0.1252 -6.7192 5.4361
-0.0157 0.0066 0.0962 0.0144 -6.8055 5.9556
-0.0221 0.0127 -0.0819 0.1903 -6.9653 6.6603
-0.0253 0.0188 -0.1985 0.3480 -7.3111 7.3180
-0.0226 0.0227 -0.1974 0.4109 -7.2754 7.8373
-0.0172 0.0236 -0.1549 0.4475 -7.1894 8.4531
-0.0105 0.0213 -0.1230 0.5074 -6.9577 8.5639
-0.0019 0.0162 -0.0010 0.3876 -6.1627 9.4978
0.0064 0.0094 0.1079 0.2426 -5.5014 10.2069
0.0141 0.0009 0.2280 0.0741 -4.4977 11.2449
0.0209 -0.0030 0.2533 -0.0025 -1.5201 10.0689
0.0207 -0.0031 0.2473 -0.0476 1.8235 9.0260
0.0160 0.0005 0.2656 -0.1607 4.9729 8.0707
0.0086 0.0055 0.2061 -0.0499 5.1261 6.4280
0.0026 0.0100 0.1058 0.1143 5.3389 4.7651
-0.0005 0.0146 0.0293 0.2312 5.7022 2.7817
-0.0010 0.0168 0.0628 0.2447 6.9702 1.8748
0.0016 0.0155 0.0926 0.2604 8.0887 1.0685
0.0077 0.0074 0.1360 0.2914 9.0153 0.1808
0.0132 -0.0043 0.2002 0.1251 8.8410 -0.1614
0.0158 -0.0149 0.2400 -0.0418 8.6382 -0.5170
0.0227 -0.0262 0.2889 -0.1798 8.2206 -1.0285
0.0252 -0.0318 0.2238 -0.2900 7.7688 -2.0649
0.0199 -0.0267 0.1653 -0.3580 7.3336 -3.1409
0.0087 -0.0177 0.0321 -0.4724 6.8948 -4.4542
-0.0062 -0.0096 -0.0026 -0.2595 6.5369 -4.4965
-0.0124 0.0042 -0.0092 -0.0597 6.0197 -4.5261
-0.0225 0.0100 0.0029 0.2159 5.6120 -4.9818
-0.0206 0.0128 0.0705 0.3727 5.3209 -4.0469
-0.0129 0.0142 0.2095 0.5109 4.6787 -3.4411
-0.0022 0.0127 0.2400 0.4402 4.1461 -3.1680
0.0073 0.0070 0.2088 0.2443 3.4140 -2.4470
0.0167 -0.0040 0.2134 0.1130 2.9832 -1.7692
0.0227 -0.0123 0.1338 -0.0530 2.4068 -0.9628
0.0275 -0.0168 0.0299 -0.1282 2.3139 -0.4631
0.0288 -0.0122 -0.0471 -0.1794 2.0649 0.2015
0.0161 -0.0087 -0.1530 -0.2027 2.1435 0.7318
0.0022 -0.0052 -0.1325 -0.1798 1.9281 1.1683
-0.0082 -0.0105 -0.0544 -0.0837 1.6025 1.9273
-0.0070 -0.0023 0.0380 0.0449 1.0984 2.1221
-0.0047 0.0164 0.0841 0.0831 1.7514 1.9448
-0.0104 0.0215 0.0942 0.1031 2.2400 1.7016
-0.0047 0.0195 0.0936 0.1314 2.7219 1.2120
0.0121 0.0022 0.1043 0.0982 3.0950 1.5187
