0.0098 0.0108 -0.0264 0.1919 5.2585 2.8126
0.0151 0.0046 0.0710 0.1458 4.9621 3.3402
0.0178 -0.0003 0.1052 -0.0012 5.0241 1.3188
0.0200 -0.0062 0.1428 -0.1292 4.9889 -0.7366
0.0184 -0.0112 0.1949 -0.2847 5.0217 -2.7893
0.0126 -0.0140 0.1049 -0.2283 4.0546 -2.3099
0.0039 -0.0108 -0.0170 -0.1772 3.0696 -1.5533
-0.0021 -0.0033 -0.0879 -0.1382 2.0910 -1.3166
-0.0063 0.0049 -0.1587 0.0207 2.2867 -0.2863
-0.0092 0.0094 -0.2285 0.1931 1.9418 0.6943
-0.0093 0.0115 -0.3192 0.3369 1.8532 1.7076
-0.0053 0.0111 -0.2170 0.3121 2.1528 1.8211
0.0017 0.0077 -0.1075 0.2990 1.8171 1.9123
0.0092 0.0019 -0.0348 0.2803 1.8666 2.1434
0.0153 -0.0049 0.0966 0.1379 1.8713 1.5505
0.0189 -0.0115 0.1858 -0.0077 2.2893 0.8575
0.0190 -0.0159 0.3094 -0.1616 2.3891 0.1619
0.0153 -0.0158 0.2501 -0.1875 2.4566 0.1338
0.0080 -0.0126 0.2015 -0.1805 2.1182 0.3549
0.0003 -0.0064 0.1533 -0.1810 2.0085 0.5666
-0.0069 0.0005 0.0301 -0.0418 1.0091 0.5113
-0.0107 0.0073 -0.0873 0.0683 0.0938 0.5222
-0.0126 0.0110 -0.1869 0.2326 -0.5365 0.5529
-0.0124 0.0117 -0.1702 0.2190 -0.8123 1.4073
-0.0073 0.0119 -0.1232 0.2231 -1.1111 2.4718
-0.0024 0.0092 -0.0521 0.2388 -1.2539 3.4133
0.0019 0.0031 0.0113 0.0834 -1.8278 3.6707
0.0059 -0.0024 0.0945 -0.0319 -2.7114 3.9015
0.0075 -0.0072 0.1939 -0.1721 -3.0751 4.0825
0.0042 -0.0071 0.1400 -0.1811 -3.1648 3.9812
0.0002 -0.0028 0.0722 -0.1772 -3.3832 3.7001
-0.0071 0.0037 0.0204 -0.1690 -3.2045 3.4336
-0.0140 0.0092 -0.0561 -0.0071 -3.3276 3.3063
-0.0181 0.0143 -0.1613 0.1568 -4.0512 3.5634
-0.0188 0.0187 -0.2488 0.3446 -3.9530 3.6955
-0.0174 0.0212 -0.2042 0.3503 -4.4525 3.5030
-0.0143 0.0203 -0.1338 0.4074 -4.8938 3.6915
-0.0072 0.0171 -0.0711 0.4518 -5.4804 3.8160
0.0000 0.0128 0.0377 0.2860 -6.0443 4.4946
0.0029 0.0048 0.1278 0.1396 -6.6212 5.1297
0.0051 -0.0019 0.2678 -0.0116 -7.2701 5.7152
0.0036 -0.0052 0.2310 -0.0434 -6.8229 5.6371
-0.0027 -0.0034 0.2318 -0.1084 -6.7022 5.9007
-0.0075 0.0020 0.1729 -0.1270 -6.0950 5.8730
-0.0136 0.0099 0.0724 0.0276 -6.0588 6.2781
-0.0152 0.0180 -0.0321 0.1917 -6.1397 6.5892
-0.0164 0.0247 -0.1179 0.3447 -5.8310 6.7245
-0.0122 0.0298 -0.0620 0.3909 -5.9477 7.5031
-0.0092 0.0310 -0.0328 0.4793 -6.2061 7.6474
