0.0148 0.0008 0.0945 0.0956 5.4820 1.2443
0.0210 -0.0019 0.1904 -0.0113 5.8528 1.3639
0.0236 -0.0034 0.2627 -0.1101 5.5245 1.1611
0.0203 -0.0054 0.3082 -0.2062 5.5754 0.5535
0.0149 -0.0065 0.1973 -0.1796 4.5608 -0.4253
0.0069 -0.0057 0.0236 -0.1327 4.1477 -1.2416
-0.0025 -0.0041 -0.0829 -0.0803 3.6294 -2.5633
-0.0101 0.0000 -0.2635 0.0185 3.4562 -1.6114
-0.0114 0.0046 -0.3444 0.0988 3.3618 -0.7036
-0.0100 0.0058 -0.4306 0.2061 3.0764 0.5551
-0.0060 0.0049 -0.2770 0.1976 2.8529 0.8711
0.0018 0.0031 -0.1575 0.1960 2.6015 0.5849
0.0114 0.0005 -0.0297 0.1686 2.8746 0.6530
0.0200 -0.0032 0.1129 0.0817 3.2958 0.5461
0.0254 -0.0051 0.2759 -0.0010 3.2234 0.5364
0.0243 -0.0063 0.4756 -0.0676 3.1531 -0.0710
0.0196 -0.0060 0.3950 -0.0255 3.2668 0.1003
0.0104 -0.0047 0.3200 -0.0303 3.0884 0.0578
0.0004 -0.0026 0.1540 -0.0122 3.2444 0.2536
-0.0074 -0.0005 0.0768 0.0227 1.9277 0.4776
-0.0115 0.0023 -0.0902 0.0685 0.3875 0.4588
-0.0122 0.0046 -0.2482 0.1043 -0.7428 0.5697
-0.0108 0.0052 -0.1496 0.0876 -1.3722 1.1729
-0.0056 0.0061 -0.0275 0.0760 -1.4903 2.3636
0.0013 0.0050 0.0794 0.0634 -2.2980 2.6639
0.0072 0.0027 0.1910 -0.0204 -2.5340 2.7545
0.0113 0.0008 0.3401 -0.0864 -2.8523 3.3036
0.0115 0.0001 0.5260 -0.1285 -3.4077 3.8418
0.0068 0.0002 0.4005 -0.0826 -3.3605 3.7143
-0.0006 0.0028 0.3134 -0.0874 -3.7100 3.3192
-0.0083 0.0053 0.2233 -0.0939 -3.5018 3.3813
-0.0157 0.0075 -0.0118 -0.0026 -4.1256 3.0039
-0.0206 0.0098 -0.2069 0.0414 -4.4389 3.3026
-0.0234 0.0116 -0.4816 0.1027 -4.5512 2.8085
-0.0220 0.0126 -0.3762 0.1762 -4.4104 2.7938
-0.0167 0.0124 -0.2360 0.2031 -4.4292 3.3442
-0.0073 0.0101 -0.1621 0.1956 -4.5153 3.5838
0.0030 0.0071 0.1094 0.0665 -5.2966 3.7172
0.0106 0.0035 0.2959 -0.0103 -6.2947 4.0104
0.0163 0.0000 0.5066 -0.1073 -7.2777 4.1604
0.0152 -0.0010 0.4051 -0.0919 -6.7411 4.4348
0.0094 0.0000 0.4289 -0.1323 -6.1201 4.0778
-0.0043 0.0030 0.3220 -0.1537 -6.2093 4.2703
-0.0183 0.0071 0.0682 -0.0549 -6.0328 4.8216
-0.0265 0.0132 -0.1749 0.0756 -6.1005 5.7836
-0.0277 0.0173 -0.3276 0.2136 -6.3390 6.6537
-0.0230 0.0235 -0.2632 0.2743 -6.7388 7.0417
-0.0171 0.0264 -0.2320 0.2844 -6.9017 7.5590
-0.0143 0.0192 -0.1681 0.3508 -6.9699 8.3519
-0.0057 0.0067 0.0442 0.2268 -6.4581 8.9730
0.0019 -0.0045 0.2234 0.0311 -5.8242 9.8815
0.0109 -0.0125 0.3650 -0.1617 -5.2837 10.3072
0.0176 -0.0128 0.3332 -0.1633 -1.8518 9.5283
0.0158 -0.0119 0.3113 -0.1348 1.5329 8.7924
0.0083 -0.0067 0.2505 -0.1722 5.0623 8.1284
-0.0074 0.0038 -0.0500 0.0840 4.9339 7.1679
-0.0198 0.0093 -0.2638 0.3225 5.3359 5.8417
-0.0184 0.0161 -0.6854 0.6135 5.1019 4.9272
-0.0173 0.0170 -0.3021 0.4203 6.0887 3.7280
