0.0043 0.0136 -0.1546 0.2380 5.7055 1.4554
0.0090 0.0098 -0.0588 0.2120 5.3802 1.9967
0.0135 0.0032 0.0015 0.1707 5.0228 2.7992
0.0177 -0.0001 0.0804 0.0540 5.0206 1.8057
0.0196 -0.0042 0.1468 -0.0493 5.0895 0.6538
0.0171 -0.0071 0.2025 -0.1522 5.1967 -0.2304
0.0126 -0.0102 0.1134 -0.1337 4.1648 -0.7781
0.0038 -0.0087 0.0010 -0.0969 3.5077 -1.1078
-0.0046 -0.0044 -0.1033 -0.0625 2.2678 -1.9016
-0.0101 0.0011 -0.1792 0.0628 2.1463 -0.8281
-0.0115 0.0072 -0.2488 0.1840 2.2056 0.4531
-0.0110 0.0104 -0.3078 0.3093 1.9176 1.6821
-0.0064 0.0107 -0.2210 0.3057 2.0883 1.5318
0.0007 0.0091 -0.1121 0.2859 2.1979 1.7717
0.0097 0.0057 -0.0164 0.2619 2.0090 1.7907
0.0157 0.0000 0.0695 0.1349 2.1128 1.4899
0.0196 -0.0056 0.1974 0.0013 2.3274 1.0845
0.0202 -0.0091 0.3059 -0.1161 2.5479 0.6709
0.0157 -0.0108 0.2350 -0.1178 2.2570 0.8312
0.0101 -0.0077 0.1674 -0.1129 2.3985 0.7867
0.0009 -0.0043 0.0694 -0.1028 2.3469 0.9594
-0.0059 0.0004 -0.0226 -0.0064 1.2310 0.9248
-0.0110 0.0050 -0.1405 0.1454 0.4204 0.9498
-0.0125 0.0079 -0.2731 0.2361 -0.3658 0.7721
-0.0095 0.0112 -0.1872 0.2315 -0.8203 1.3614
-0.0066 0.0101 -0.1103 0.2403 -1.2067 2.3906
-0.0029 0.0064 -0.0412 0.2468 -1.5502 2.9671
0.0033 0.0028 0.0233 0.1216 -2.0469 3.3948
0.0059 -0.0017 0.1277 -0.0001 -2.6650 3.7748
0.0071 -0.0046 0.2207 -0.1286 -3.2174 3.9309
0.0039 -0.0048 0.1314 -0.1327 -3.2720 3.6536
-0.0012 -0.0018 0.0963 -0.1396 -3.4465 3.2179
-0.0089 0.0036 0.0031 -0.1323 -3.4346 2.9536
-0.0157 0.0087 -0.0821 0.0234 -3.6672 3.1014
-0.0204 0.0131 -0.2029 0.1667 -3.7241 3.5295
-0.0219 0.0163 -0.2887 0.3264 -3.9951 3.4940
-0.0193 0.0188 -0.2169 0.3624 -4.5329 3.5541
-0.0147 0.0182 -0.1251 0.4125 -5.0346 3.6550
-0.0073 0.0154 -0.0561 0.4597 -5.5871 3.7348
-0.0006 0.0101 0.0725 0.2947 -6.3278 4.2660
0.0034 0.0030 0.1651 0.1211 -6.9128 4.8756
0.0043 -0.0037 0.2971 -0.0088 -7.5870 5.5331
0.0011 -0.0055 0.2562 -0.0520 -6.9410 5.7211
-0.0039 -0.0025 0.2253 -0.1065 -6.7105 5.8582
-0.0095 0.0027 0.1812 -0.1565 -6.2692 5.8756
-0.0150 0.0085 0.0563 -0.0122 -6.2276 6.3255
