-0.0095 -0.0028 -0.0972 -0.2248 -2.6969 2.0327
-0.0098 -0.0028 -0.0063 -0.1183 -3.4135 2.0351
-0.0083 0.0014 0.0907 -0.0103 -4.1103 2.0470
-0.0033 0.0060 0.2022 0.1056 -4.7522 2.1010
0.0010 0.0121 0.1969 0.1787 -5.2772 2.1692
0.0004 0.0159 0.2003 0.2501 -5.8076 2.2290
-0.0012 0.0108 0.2130 0.3197 -6.3471 2.2912
-0.0092 0.0069 0.0987 0.1965 -6.9039 2.3413
-0.0152 0.0051 -0.0238 0.0681 -7.4778 2.3792
-0.0205 0.0063 -0.2200 0.0050 -8.1480 2.4275
-0.0225 0.0013 -0.1910 -0.0141 -8.8280 2.4815
-0.0257 -0.0027 -0.1157 -0.2265 -9.5027 2.5506
-0.0242 -0.0063 -0.1681 -0.3977 -10.0804 2.6067
-0.0208 -0.0037 -0.1067 -0.2712 -10.5974 2.6776
-0.0073 -0.0020 -0.0030 -0.1622 -11.0911 2.7686
-0.0009 0.0014 0.0845 -0.0832 -11.5548 2.8379
-0.0051 0.0039 0.1107 0.1121 -11.4405 3.3737
-0.0099 0.0032 0.1422 0.0642 -11.3247 4.1024
-0.0101 0.0111 0.0034 0.2878 -11.1890 4.8712
-0.0116 0.0167 -0.0380 0.2116 -10.3494 5.2977
-0.0158 0.0184 -0.1079 0.2127 -9.5897 5.5668
-0.0182 0.0147 -0.2119 0.2365 -8.8671 5.8801
-0.0212 0.0086 -0.2332 0.1071 -8.3760 6.1301
-0.0257 0.0041 -0.2587 -0.0139 -7.8670 6.3351
-0.0234 0.0001 -0.2825 -0.1387 -7.2616 6.4789
-0.0190 -0.0034 -0.1673 -0.1058 -7.1116 5.6981
-0.0118 -0.0055 -0.0596 -0.0838 -6.9776 4.9524
-0.0046 -0.0051 0.0474 -0.0716 -6.8550 4.2189
0.0025 -0.0017 0.1182 0.0410 -6.8151 3.4833
0.0051 0.0027 0.1860 0.1509 -6.7691 2.6948
0.0034 0.0069 0.2554 0.2585 -6.7549 1.9345
-0.0014 0.0094 0.1461 0.2385 -6.8067 1.1721
-0.0080 0.0101 0.0325 0.2201 -6.8776 0.4278
-0.0106 0.0077 -0.0838 0.2024 -6.9128 -0.3000
-0.0167 0.0030 -0.1606 0.0588 -6.9513 -1.0291
-0.0205 -0.0013 -0.2362 -0.0809 -7.0016 -1.7594
-0.0210 -0.0062 -0.3106 -0.2187 -7.0242 -2.4819
-0.0187 -0.0109 -0.2083 -0.2351 -6.9515 -3.2117
-0.0152 -0.0145 -0.1096 -0.2501 -6.9458 -3.9422
-0.0100 -0.0139 -0.0122 -0.2664 -6.8815 -4.7115
-0.0075 -0.0116 0.0814 -0.1358 -6.5987 -4.6524
-0.0048 -0.0056 0.1739 -0.0069 -6.1321 -4.5649
-0.0027 0.0016 0.2634 0.1246 -5.5379 -4.4523
-0.0040 0.0084 0.1690 0.1758 -4.4801 -4.4346
-0.0075 0.0117 0.0745 0.2270 -3.1891 -4.4169
-0.0105 0.0119 -0.0200 0.2782 -1.9618 -4.3992
-0.0122 0.0081 -0.1030 0.1464 -0.7389 -4.9182
-0.0106 0.0020 -0.1889 0.0155 0.4970 -5.8221
-0.0109 -0.0062 -0.2751 -0.1133 1.7188 -6.9246
-0.0105 -0.0093 -0.1926 -0.1540 1.9886 -7.0745
-0.0060 -0.0138 -0.1104 -0.1965 2.2523 -7.1774
0.0010 -0.0166 -0.0299 -0.2415 2.5066 -7.2778
0.0077 -0.0153 0.0776 -0.1348 2.7746 -7.3706
0.0130 -0.0124 0.1795 -0.0244 2.9903 -7.4696
0.0132 -0.0060 0.2789 0.0898 3.1894 -7.5619
0.0112 0.0021 0.1910 0.1366 3.3456 -7.6574
0.0084 0.0067 0.1048 0.1804 3.4560 -7.7744
0.0085 0.0075 0.0174 0.2239 3.5647 -7.8823
0.0067 0.0043 -0.0745 0.0766 3.6487 -8.0109
-0.0010 -0.0042 -0.1662 -0.0724 3.7281 -8.1405
-0.0055 -0.0096 -0.2582 -0.2214 3.7849 -8.2599
-0.0055 -0.0156 -0.1939 -0.2640 3.8258 -8.3868
-0.0021 -0.0192 -0.1282 -0.3058 3.8318 -8.4949
0.0072 -0.0186 -0.0574 -0.3429 3.8124 -8.6070
0.0152 -0.0171 0.0659 -0.1986 4.4397 -8.4979
0.0202 -0.0121 0.1929 -0.0610 5.3867 -8.4459
0.0234 -0.0059 0.3184 0.0711 6.4132 -8.4603
0.0221 -0.0008 0.2353 0.1429 6.5333 -8.5877
0.0162 0.0015 0.1329 0.2219 6.6501 -8.7814
0.0126 0.0039 0.0248 0.3009 6.7828 -8.9692
0.0064 0.0024 -0.0804 0.1567 6.1521 -9.2823
0.0023 -0.0027 -0.1854 0.0107 5.5229 -9.6705
-0.0010 -0.0095 -0.2903 -0.1362 4.8951 -10.0538
-0.0026 -0.0147 -0.2125 -0.2009 4.7347 -10.1929
-0.0023 -0.0192 -0.1376 -0.2651 4.5708 -9.9216
0.0036 -0.0213 -0.0678 -0.3233 4.4032 -9.6596
0.0107 -0.0200 0.0625 -0.2015 4.2386 -9.3956
0.0155 -0.0164 0.1947 -0.0729 4.0753 -9.1347
0.0146 -0.0107 0.3320 0.0594 3.9130 -8.8716
0.0149 -0.0022 0.2475 0.1128 3.7666 -8.6213
0.0120 0.0020 0.1595 0.1642 3.6194 -8.3717
0.0071 0.0034 0.0672 0.2149 3.4714 -8.1227
0.0002 -0.0005 -0.0546 0.0679 3.3209 -7.9043
-0.0063 -0.0061 -0.1773 -0.0808 3.1618 -7.6841
-0.0101 -0.0126 -0.2984 -0.2287 2.9965 -7.4813
-0.0110 -0.0193 -0.2297 -0.2704 2.8052 -7.3025
-0.0092 -0.0211 -0.1633 -0.3125 2.6257 -7.1284
-0.0022 -0.0214 -0.0980 -0.3574 2.4427 -6.9511
0.0042 -0.0175 0.0558 -0.1946 2.6869 -6.6694
0.0123 -0.0122 0.2073 -0.0265 2.9412 -6.3707
0.0164 -0.0050 0.3606 0.1450 3.1997 -6.0693
0.0164 0.0015 0.2820 0.2243 3.1589 -5.8607
0.0123 0.0073 0.2058 0.3024 3.1282 -5.6320
0.0097 0.0076 0.1312 0.3774 3.1136 -5.3881
0.0017 0.0036 -0.0066 0.2185 2.5988 -5.5067
