year  month  day  hour obs_lon obs_lat model_lon model_lat velocity_U velocity_V wind_u wind_v
2016  4 20 23   125.823600    33.069300   125.694100    33.167100 -0.1717 0.4055 -6.5940 8.7999
2016  4 21  0   125.808300    33.097000   125.678000    33.190400 -0.1288 0.4790 -7.0828 9.2496
2016  4 21  1   125.798500    33.123600   125.666800    33.212700 0.0147 0.3387 -5.3469 10.1803
2016  4 21  2   125.795600    33.145500   125.662900    33.231500 0.1493 0.1964 -3.6878 11.1242
2016  4 21  3   125.802700    33.160700   125.667100    33.246600 0.2757 0.0563 -2.1290 12.0531
2016  4 21  4   125.818800    33.167600   125.675800    33.257700 0.2754 -0.0324 0.3464 10.7098
2016  4 21  5   125.842700    33.169600   125.687300    33.264700 0.2798 -0.1170 2.8716 9.3893
2016  4 21  6   125.866000    33.167100   125.703200    33.267700 0.2762 -0.2000 5.5211 8.1092
2016  4 21  7   125.885200    33.165500   125.716800    33.270300 0.1531 -0.0832 5.5348 6.4832
2016  4 21  8   125.898900    33.166200   125.725700    33.275100 0.0337 0.0334 5.5722 4.8017
2016  4 21  9   125.905100    33.169500   125.730100    33.282100 -0.0842 0.1514 5.6363 3.0851
2016  4 21 10   125.907100    33.177700   125.734200    33.290100 -0.0564 0.1992 6.8274 1.9423
2016  4 21 11   125.908700    33.186200   125.740100    33.298700 -0.0264 0.2467 8.0347 0.7826
2016  4 21 12   125.913400    33.192600   125.749100    33.307600 0.0003 0.2936 9.2079 -0.2996
2016  4 21 13   125.925000    33.193100   125.761700    33.313400 0.1173 0.1197 9.1717 -0.5672
2016  4 21 14   125.942700    33.183500   125.779300    33.313300 0.2328 -0.0580 9.1156 -0.8269
2016  4 21 15   125.964800    33.166000   125.802000    33.307100 0.3479 -0.2418 9.0673 -1.0684
2016  4 21 16   125.989500    33.141600   125.825900    33.295700 0.3112 -0.3401 8.6465 -2.2921
2016  4 21 17   126.014000    33.113200   125.848400    33.280000 0.2657 -0.4330 8.2548 -3.5473
2016  4 21 18   126.032300    33.084500   125.868600    33.260100 0.2154 -0.5191 7.8797 -4.8304
2016  4 21 19   126.039900    33.061000   125.883400    33.242700 0.0416 -0.2998 7.2776 -4.7175
2016  4 21 20   126.037000    33.046900   125.890300    33.232200 -0.1261 -0.0938 6.6361 -4.6266
2016  4 21 21   126.025900    33.039900   125.889300    33.228200 -0.2966 0.1023 5.9672 -4.5441
2016  4 21 22   126.009500    33.041200   125.884600    33.230100 -0.2853 0.2343 5.6425 -3.5866
2016  4 21 23   125.993000    33.048700   125.878900    33.237200 -0.2703 0.3711 5.3020 -2.6286
2016  4 22  0   125.980000    33.057900   125.873400    33.249800 -0.2553 0.5142 4.9616 -1.6629
2016  4 22  1   125.972900    33.066500   125.871200    33.262400 -0.1034 0.3795 4.5895 -1.4398
2016  4 22  2   125.974000    33.072900   125.874400    33.270900 0.0493 0.2479 4.2403 -1.2163
2016  4 22  3   125.982900    33.073700   125.883700    33.275300 0.2009 0.1120 3.8769 -0.9801
2016  4 22  4   125.999400    33.069000   125.896300    33.276500 0.2217 0.0003 3.7580 -0.0929
2016  4 22  5   126.017900    33.059600   125.910200    33.274900 0.2412 -0.1076 3.6569 0.7588
2016  4 22  6   126.035500    33.050100   125.924100    33.270600 0.2642 -0.2143 3.5490 1.5979
2016  4 22  7   126.047800    33.043700   125.935900    33.268300 0.1432 -0.0682 3.2090 2.2359
2016  4 22  8   126.053500    33.041600   125.941600    33.271500 0.0270 0.0805 2.8520 2.9339
2016  4 22  9   126.051000    33.042100   125.942500    33.280100 -0.0868 0.2258 2.5102 3.6440
2016  4 22 10   126.044100    33.046600   125.940300    33.292300 -0.0765 0.3149 2.4399 3.2551
2016  4 22 11   126.034500    33.056300   125.938800    33.307100 -0.0744 0.4053 2.3839 2.9083
2016  4 22 12   126.027200    33.071400   125.937100    33.324700 -0.0641 0.4904 2.3285 2.5899
2016  4 22 13   126.024300    33.085600   125.938900    33.340000 0.0691 0.3185 3.0939 2.5957
2016  4 22 14   126.030300    33.095400   125.947400    33.349900 0.1985 0.1510 3.8820 2.5336
2016  4 22 15   126.046300    33.097100   125.962100    33.354200 0.3170 -0.0282 4.6668 2.4597
2016  4 22 16   126.070000    33.090900   125.978700    33.353100 0.2899 -0.1764 3.8581 2.2555
2016  4 22 17   126.095700    33.081000   125.994400    33.347000 -0.2093 0.3306 6.1960 0.0644
