year  month  day  hour obs_lon obs_lat model_lon model_lat velocity_U velocity_V wind_u wind_v
2016  4 19 21   126.304300    32.850900   126.234400    32.888600 -0.2778 0.1505 -0.6503 0.5528
2016  4 19 22   126.294100    32.856500   126.223500    32.894000 -0.1914 0.1289 -1.1308 1.2080
2016  4 19 23   126.286400    32.862900   126.215500    32.899400 -0.1027 0.1052 -1.6149 1.8622
2016  4 20  0   126.283300    32.869400   126.210300    32.904500 -0.0124 0.0779 -2.1059 2.5094
2016  4 20  1   126.284200    32.872500   126.208700    32.908200 0.0821 -0.0035 -2.5315 2.8978
2016  4 20  2   126.288700    32.873000   126.209700    32.909600 0.1785 -0.0866 -2.9607 3.2954
2016  4 20  3   126.296400    32.871500   126.214500    32.908800 0.2731 -0.1669 -3.3821 3.6791
2016  4 20  4   126.303200    32.868700   126.218700    32.907300 0.1611 -0.1391 -3.4234 3.3705
2016  4 20  5   126.305000    32.867600   126.218000    32.906300 0.0536 -0.1158 -3.4730 3.0680
2016  4 20  6   126.300200    32.871200   126.213100    32.905800 -0.0530 -0.0950 -3.5194 2.7556
2016  4 20  7   126.288300    32.877000   126.203600    32.907700 -0.1740 0.0220 -3.7799 2.8807
2016  4 20  8   126.271400    32.884700   126.188500    32.913500 -0.2994 0.1399 -4.0343 3.0255
2016  4 20  9   126.251300    32.895500   126.167700    32.923400 -0.4318 0.2608 -4.2903 3.1811
2016  4 20 10   126.229700    32.908600   126.147900    32.935300 -0.3076 0.2750 -4.4782 3.2425
2016  4 20 11   126.211200    32.923200   126.131800    32.947800 -0.1972 0.2930 -4.7299 3.2945
2016  4 20 12   126.198500    32.936600   126.120200    32.960900 -0.0891 0.3110 -5.0016 3.3381
2016  4 20 13   126.194200    32.944700   126.112500    32.972600 0.0502 0.2051 -5.9122 3.7467
2016  4 20 14   126.197000    32.948700   126.109300    32.981100 0.1970 0.0973 -6.8235 4.1824
2016  4 20 15   126.204400    32.950000   126.111500    32.986600 0.3549 -0.0148 -7.6888 4.6027
2016  4 20 16   126.213900    32.950100   126.115100    32.990600 0.2849 -0.0209 -7.2013 4.7055
2016  4 20 17   126.222200    32.950600   126.116200    32.994500 0.2189 -0.0265 -6.7228 4.8099
2016  4 20 18   126.225400    32.951900   126.115300    32.998400 0.1554 -0.0313 -6.2539 4.9009
2016  4 20 19   126.219100    32.957600   126.109900    33.004900 -0.0037 0.0865 -6.3472 5.7183
2016  4 20 20   126.202600    32.967800   126.097800    33.016100 -0.1595 0.2115 -6.4964 6.5382
2016  4 20 21   126.182500    32.981900   126.079000    33.032300 -0.3089 0.3468 -6.7234 7.3547
2016  4 20 22   126.160000    33.000100   126.059100    33.051200 -0.2445 0.3615 -6.8652 7.7772
2016  4 20 23   126.140200    33.020500   126.040800    33.071200 -0.1641 0.3887 -6.9774 8.1967
2016  4 21  0   126.125800    33.039900   126.025500    33.092600 -0.1020 0.4202 -7.0782 8.6329
2016  4 21  1   126.118300    33.058500   126.015600    33.112600 0.0360 0.2889 -5.9967 9.4627
2016  4 21  2   126.120000    33.074600   126.012300    33.129000 0.1744 0.1393 -4.9638 10.2484
2016  4 21  3   126.131700    33.083800   126.016000    33.141200 0.3093 -0.0171 -3.9546 11.0207
2016  4 21  4   126.151400    33.085400   126.024200    33.150200 0.2990 -0.0610 -0.9129 10.1197
2016  4 21  5   126.179100    33.085300   126.036200    33.157100 0.2888 -0.0976 2.2413 9.2591
2016  4 21  6   126.205400    33.085600   126.051500    33.162000 0.2848 -0.1322 5.4526 8.4328
2016  4 21  7   126.224600    33.089000   126.065300    33.168200 0.1469 0.0191 5.4746 7.2993
2016  4 21  8   126.232700    33.094800   126.073300    33.178400 0.0063 0.1793 5.4885 6.1596
2016  4 21  9   126.213600    33.104600   126.075400    33.192800 -0.1220 0.3587 5.5065 4.9966
2016  4 21 10   126.200400    33.114700   126.077400    33.208500 -0.0712 0.3588 6.6204 3.6932
2016  4 21 11   126.178000    33.115100   126.083000    33.222800 -0.0327 0.3531 7.7735 2.4194
2016  4 21 12   126.172900    33.121900   126.091400    33.235800 -0.0019 0.3457 8.9081 1.1779
2016  4 21 13   126.179600    33.130900   126.103700    33.243100 0.1102 0.0876 9.0840 0.4490
2016  4 21 14   126.196500    33.131100   126.121900    33.240800 0.2235 -0.1991 9.2805 -0.3380
2016  4 21 15   126.222500    33.123600   126.146300    33.228100 0.4099 -0.4875 9.6162 -1.2657
2016  4 21 16   126.256200    33.112900   126.173600    33.210500 0.4760 -0.5025 9.3318 -2.4377
2016  4 21 17   126.306900    33.099000   126.201700    33.192700 0.3610 -0.3566 9.0997 -3.4823
2016  4 21 18   126.345900    33.093100   126.224000    33.178300 0.2331 -0.3296 8.9137 -4.4291
2016  4 21 19   126.369900    33.081100   126.235900    33.169500 -0.0889 -0.0284 8.4217 -4.5758
2016  4 21 20   126.367000    33.073100   126.232500    33.172300 -0.4279 0.3889 7.8188 -4.7483
2016  4 21 21   126.354200    33.064200   126.220100    33.185400 -0.4709 0.5915 7.1257 -4.9419
2016  4 21 22   126.333900    33.056600   126.210600    33.195800 -0.3715 0.3950 6.5477 -4.4664
2016  4 21 23   126.312700    33.051800   126.204900    33.203600 -0.2047 0.3364 5.9883 -3.9691
2016  4 22  0   126.294700    33.048800   126.205800    33.209200 -0.0109 0.1595 5.4835 -3.4814
2016  4 22  1   126.283900    33.046100   126.214700    33.208700 0.1978 -0.0803 4.8665 -3.0883
2016  4 22  2   126.284200    33.043900   126.231800    33.198600 0.3741 -0.3958 4.3349 -2.7441
2016  4 22  3   126.296700    33.040500   126.260500    33.178600 0.8857 -0.5522 3.9018 -2.4769
2016  4 22  4   126.317300    33.036700   126.287600    33.173600 0.1801 0.0294 4.0427 -2.0012
2016  4 22  5   126.340600    33.032400   126.297600    33.171600 0.1451 -0.0288 4.0930 -1.4893
2016  4 22  6   126.359600    33.029100   126.305300    33.168900 -0.0238 -0.0642 4.1615 -0.9618
2016  4 22  7   126.370400    33.027600   126.304600    33.165600 -0.1849 -0.1111 3.7471 -0.2415
2016  4 22  8   126.372500    33.027400   126.296400    33.161100 -0.4146 -0.1876 3.3282 0.5314
2016  4 22  9   126.366900    33.027900   126.274700    33.152300 -0.9455 -0.2430 2.8611 1.4706
2016  4 22 10   126.357400    33.029600   126.241400    33.161000 -0.6582 0.4393 2.7956 1.3870
2016  4 22 11   126.347700    33.033500   126.220200    33.176100 -0.3839 0.3434 2.8706 1.1166
2016  4 22 12   126.342500    33.039000   126.209700    33.187900 -0.2206 0.2889 3.0384 0.7638
2016  4 22 13   126.345500    33.042400   126.209800    33.195200 0.0539 0.0909 3.5649 1.0826
2016  4 22 14   126.358600    33.043200   126.221700    33.194500 0.3168 -0.2015 4.0778 1.3775
2016  4 22 15   126.382100    33.042800   126.248200    33.182600 0.7682 -0.6554 4.5437 1.6545
2016  4 22 16   126.410600    33.041100   126.259400    33.176500 -0.0975 0.1681 5.9946 -1.4331
