0.2075 0.1425 -0.0057 -0.1523 -0.2966 -0.2244 -0.1528 -0.0837 0.0672 0.2223 0.3866
0.1425 -0.0057 -0.1523 -0.2966 -0.2244 -0.1528 -0.0837 0.0672 0.2223 0.3866 0.3507
-0.0057 -0.1523 -0.2966 -0.2244 -0.1528 -0.0837 0.0672 0.2223 0.3866 0.3507 0.3126
-0.1523 -0.2966 -0.2244 -0.1528 -0.0837 0.0672 0.2223 0.3866 0.3507 0.3126 0.2726
-0.2966 -0.2244 -0.1528 -0.0837 0.0672 0.2223 0.3866 0.3507 0.3126 0.2726 0.1013
-0.2244 -0.1528 -0.0837 0.0672 0.2223 0.3866 0.3507 0.3126 0.2726 0.1013 -0.0794
-0.1528 -0.0837 0.0672 0.2223 0.3866 0.3507 0.3126 0.2726 0.1013 -0.0794 -0.2640
-0.0837 0.0672 0.2223 0.3866 0.3507 0.3126 0.2726 0.1013 -0.0794 -0.2640 -0.2390
0.0672 0.2223 0.3866 0.3507 0.3126 0.2726 0.1013 -0.0794 -0.2640 -0.2390 -0.2099
0.2223 0.3866 0.3507 0.3126 0.2726 0.1013 -0.0794 -0.2640 -0.2390 -0.2099 -0.1800
0.3866 0.3507 0.3126 0.2726 0.1013 -0.0794 -0.2640 -0.2390 -0.2099 -0.1800 -0.0231
0.3507 0.3126 0.2726 0.1013 -0.0794 -0.2640 -0.2390 -0.2099 -0.1800 -0.0231 0.1325
0.3126 0.2726 0.1013 -0.0794 -0.2640 -0.2390 -0.2099 -0.1800 -0.0231 0.1325 0.2924
0.2726 0.1013 -0.0794 -0.2640 -0.2390 -0.2099 -0.1800 -0.0231 0.1325 0.2924 0.2605
0.1013 -0.0794 -0.2640 -0.2390 -0.2099 -0.1800 -0.0231 0.1325 0.2924 0.2605 0.2292
-0.0794 -0.2640 -0.2390 -0.2099 -0.1800 -0.0231 0.1325 0.2924 0.2605 0.2292 0.2030
-0.2640 -0.2390 -0.2099 -0.1800 -0.0231 0.1325 0.2924 0.2605 0.2292 0.2030 0.0318
-0.2390 -0.2099 -0.1800 -0.0231 0.1325 0.2924 0.2605 0.2292 0.2030 0.0318 -0.1446
-0.2099 -0.1800 -0.0231 0.1325 0.2924 0.2605 0.2292 0.2030 0.0318 -0.1446 -0.3207
-0.1800 -0.0231 0.1325 0.2924 0.2605 0.2292 0.2030 0.0318 -0.1446 -0.3207 -0.2712
-0.0231 0.1325 0.2924 0.2605 0.2292 0.2030 0.0318 -0.1446 -0.3207 -0.2712 -0.2165
0.1325 0.2924 0.2605 0.2292 0.2030 0.0318 -0.1446 -0.3207 -0.2712 -0.2165 -0.1594
0.2924 0.2605 0.2292 0.2030 0.0318 -0.1446 -0.3207 -0.2712 -0.2165 -0.1594 0.0502
0.2605 0.2292 0.2030 0.0318 -0.1446 -0.3207 -0.2712 -0.2165 -0.1594 0.0502 0.2639
0.2292 0.2030 0.0318 -0.1446 -0.3207 -0.2712 -0.2165 -0.1594 0.0502 0.2639 0.4737
0.2030 0.0318 -0.1446 -0.3207 -0.2712 -0.2165 -0.1594 0.0502 0.2639 0.4737 0.4683
0.0318 -0.1446 -0.3207 -0.2712 -0.2165 -0.1594 0.0502 0.2639 0.4737 0.4683 0.4767
-0.1446 -0.3207 -0.2712 -0.2165 -0.1594 0.0502 0.2639 0.4737 0.4683 0.4767 0.4935
-0.3207 -0.2712 -0.2165 -0.1594 0.0502 0.2639 0.4737 0.4683 0.4767 0.4935 0.2848
-0.2712 -0.2165 -0.1594 0.0502 0.2639 0.4737 0.4683 0.4767 0.4935 0.2848 0.0795
-0.2165 -0.1594 0.0502 0.2639 0.4737 0.4683 0.4767 0.4935 0.2848 0.0795 -0.1246
-0.1594 0.0502 0.2639 0.4737 0.4683 0.4767 0.4935 0.2848 0.0795 -0.1246 -0.1659
0.0502 0.2639 0.4737 0.4683 0.4767 0.4935 0.2848 0.0795 -0.1246 -0.1659 -0.2071
0.2639 0.4737 0.4683 0.4767 0.4935 0.2848 0.0795 -0.1246 -0.1659 -0.2071 -0.2465
0.4737 0.4683 0.4767 0.4935 0.2848 0.0795 -0.1246 -0.1659 -0.2071 -0.2465 -0.0400
0.4683 0.4767 0.4935 0.2848 0.0795 -0.1246 -0.1659 -0.2071 -0.2465 -0.0400 0.1565
0.4767 0.4935 0.2848 0.0795 -0.1246 -0.1659 -0.2071 -0.2465 -0.0400 0.1565 0.3423
0.4935 0.2848 0.0795 -0.1246 -0.1659 -0.2071 -0.2465 -0.0400 0.1565 0.3423 0.4062
0.2848 0.0795 -0.1246 -0.1659 -0.2071 -0.2465 -0.0400 0.1565 0.3423 0.4062 0.4727
0.0795 -0.1246 -0.1659 -0.2071 -0.2465 -0.0400 0.1565 0.3423 0.4062 0.4727 0.5345
-0.1246 -0.1659 -0.2071 -0.2465 -0.0400 0.1565 0.3423 0.4062 0.4727 0.5345 0.4011
-0.1659 -0.2071 -0.2465 -0.0400 0.1565 0.3423 0.4062 0.4727 0.5345 0.4011 0.2684
-0.2071 -0.2465 -0.0400 0.1565 0.3423 0.4062 0.4727 0.5345 0.4011 0.2684 0.1422
-0.2465 -0.0400 0.1565 0.3423 0.4062 0.4727 0.5345 0.4011 0.2684 0.1422 0.0718
-0.0400 0.1565 0.3423 0.4062 0.4727 0.5345 0.4011 0.2684 0.1422 0.0718 -0.0005
0.1565 0.3423 0.4062 0.4727 0.5345 0.4011 0.2684 0.1422 0.0718 -0.0005 -0.0711
0.3423 0.4062 0.4727 0.5345 0.4011 0.2684 0.1422 0.0718 -0.0005 -0.0711 0.0195
0.4062 0.4727 0.5345 0.4011 0.2684 0.1422 0.0718 -0.0005 -0.0711 0.0195 0.1025
0.4727 0.5345 0.4011 0.2684 0.1422 0.0718 -0.0005 -0.0711 0.0195 0.1025 0.1764
0.5345 0.4011 0.2684 0.1422 0.0718 -0.0005 -0.0711 0.0195 0.1025 0.1764 0.1895
0.4011 0.2684 0.1422 0.0718 -0.0005 -0.0711 0.0195 0.1025 0.1764 0.1895 0.2013
0.2684 0.1422 0.0718 -0.0005 -0.0711 0.0195 0.1025 0.1764 0.1895 0.2013 0.2070
0.1422 0.0718 -0.0005 -0.0711 0.0195 0.1025 0.1764 0.1895 0.2013 0.2070 0.0839
0.0718 -0.0005 -0.0711 0.0195 0.1025 0.1764 0.1895 0.2013 0.2070 0.0839 -0.0259
-0.0005 -0.0711 0.0195 0.1025 0.1764 0.1895 0.2013 0.2070 0.0839 -0.0259 -0.1222
-0.0711 0.0195 0.1025 0.1764 0.1895 0.2013 0.2070 0.0839 -0.0259 -0.1222 -0.1637
0.0195 0.1025 0.1764 0.1895 0.2013 0.2070 0.0839 -0.0259 -0.1222 -0.1637 -0.2048
